method,split,seed,episodes,success_rate,mean_mean_abs_force_error,mean_post_shift_force_error,mean_normalized_force_error,mean_peak_overshoot,mean_safety_violation_rate,mean_slip_rate,mean_chatter_rate,mean_settling_latency,mean_energy,mean_final_progress,mean_token_switches
conformal_safety_gain,nominal_surface_tracking,6,6,0.33333,2.13859,0.30423,0.17732,1.06114,0.00000,0.60543,0.00388,5.00000,0.65373,0.82537,0.00000
conformal_safety_gain,nominal_surface_tracking,7,6,0.16667,2.17186,0.33943,0.18109,1.06782,0.00000,0.61272,0.00383,5.00000,0.63045,0.82888,0.00000
conformal_safety_gain,sensor_noise_burst,0,6,0.83333,2.47665,0.68457,0.15764,1.33136,0.00000,0.58850,0.06925,5.00000,0.62658,0.81808,0.00000
conformal_safety_gain,sensor_noise_burst,1,6,0.83333,2.67266,0.74313,0.16164,1.33075,0.00000,0.58690,0.07149,5.00000,0.64526,0.81441,0.00000
conformal_safety_gain,sensor_noise_burst,2,6,0.50000,2.60992,0.64334,0.16497,1.38519,0.00000,0.60002,0.07119,5.00000,0.63563,0.81306,0.00000
conformal_safety_gain,sensor_noise_burst,3,6,0.66667,2.62616,0.83146,0.16537,1.43107,0.00000,0.59538,0.07126,5.00000,0.61345,0.81674,0.00000
conformal_safety_gain,sensor_noise_burst,4,6,0.66667,2.73637,0.76135,0.16942,1.39307,0.00192,0.59690,0.05188,5.16667,0.63408,0.81356,0.00000
conformal_safety_gain,sensor_noise_burst,5,6,1.00000,2.64761,0.73311,0.16311,1.32056,0.00000,0.59037,0.07701,5.00000,0.65831,0.81691,0.00000
conformal_safety_gain,sensor_noise_burst,6,6,0.66667,2.61941,0.60793,0.16730,1.35369,0.00000,0.59957,0.05995,5.00000,0.65808,0.81579,0.00000
conformal_safety_gain,sensor_noise_burst,7,6,0.50000,2.65382,0.71237,0.16144,1.39052,0.00192,0.60238,0.07152,5.00000,0.64111,0.81631,0.00000
conformal_safety_gain,stick_slip_cycle,0,6,1.00000,2.17621,0.66849,0.15517,1.07701,0.00000,0.58333,0.01163,5.00000,0.59613,0.79574,0.00000
conformal_safety_gain,stick_slip_cycle,1,6,1.00000,2.23819,0.52789,0.16273,1.15573,0.00000,0.57171,0.02132,5.00000,0.61586,0.79575,0.00000
conformal_safety_gain,stick_slip_cycle,2,6,1.00000,2.23717,0.64065,0.15824,1.14398,0.00000,0.57728,0.02116,5.00000,0.60079,0.79089,0.00000
conformal_safety_gain,stick_slip_cycle,3,6,1.00000,2.19272,0.59444,0.16259,1.10374,0.00000,0.57338,0.02123,5.00000,0.57242,0.78916,0.00000
conformal_safety_gain,stick_slip_cycle,4,6,0.83333,2.17684,0.72501,0.15230,1.09380,0.00000,0.58031,0.02698,5.00000,0.59513,0.79857,0.00000
conformal_safety_gain,stick_slip_cycle,5,6,1.00000,2.20732,0.54487,0.16528,1.14482,0.00000,0.57556,0.01548,5.00000,0.61075,0.79318,0.00000
conformal_safety_gain,stick_slip_cycle,6,6,0.83333,2.25216,0.60299,0.15979,1.17166,0.00000,0.57951,0.02522,5.00000,0.61595,0.78902,0.00000
conformal_safety_gain,stick_slip_cycle,7,6,0.66667,2.22170,0.58925,0.15859,1.11776,0.00000,0.57953,0.02519,5.00000,0.59667,0.79353,0.00000
conformal_safety_gain,stiffness_shift,0,6,0.16667,2.82910,0.53606,0.24112,1.75067,0.01357,0.60735,0.01354,5.00000,0.62937,0.82105,0.00000
conformal_safety_gain,stiffness_shift,1,6,0.00000,2.99404,0.56494,0.24139,1.86256,0.02508,0.59926,0.01156,5.00000,0.64487,0.81883,0.00000
conformal_safety_gain,stiffness_shift,2,6,0.00000,2.87296,0.66617,0.24864,1.83266,0.02321,0.61706,0.00967,5.00000,0.62507,0.81879,0.00000
conformal_safety_gain,stiffness_shift,3,6,0.33333,2.96293,0.54422,0.23703,1.82887,0.02495,0.59692,0.01343,5.16667,0.61955,0.81756,0.00000
conformal_safety_gain,stiffness_shift,4,6,0.00000,2.80759,0.65826,0.23176,1.84346,0.02515,0.61316,0.01357,6.16667,0.61108,0.81983,0.00000
conformal_safety_gain,stiffness_shift,5,6,0.16667,2.97423,0.49418,0.24814,1.78052,0.02116,0.59614,0.00962,5.00000,0.66112,0.81839,0.00000
conformal_safety_gain,stiffness_shift,6,6,0.00000,3.00044,0.43448,0.25603,1.81988,0.02325,0.60737,0.01161,5.00000,0.65820,0.81977,0.00000
conformal_safety_gain,stiffness_shift,7,6,0.00000,2.89693,0.83666,0.24080,1.78693,0.01733,0.60817,0.01740,5.66667,0.62945,0.82021,0.00000
conformal_safety_gain,surface_discontinuity,0,6,1.00000,2.43434,0.99276,0.14760,1.13469,0.00000,0.57365,0.03101,5.00000,0.59786,0.79856,0.00000
conformal_safety_gain,surface_discontinuity,1,6,0.83333,2.49008,1.12594,0.14838,1.15113,0.00000,0.57752,0.02907,5.00000,0.60951,0.79674,0.00000
conformal_safety_gain,surface_discontinuity,2,6,1.00000,2.36595,0.93327,0.14597,1.11973,0.00000,0.58416,0.02898,5.00000,0.59706,0.80006,0.00000
conformal_safety_gain,surface_discontinuity,3,6,0.83333,2.53328,1.06991,0.15227,1.17322,0.00000,0.58416,0.02321,5.00000,0.58178,0.79813,0.00000
conformal_safety_gain,surface_discontinuity,4,6,0.83333,2.36394,0.98703,0.15074,1.11049,0.00000,0.58760,0.01359,5.00000,0.58853,0.79665,0.00000
conformal_safety_gain,surface_discontinuity,5,6,0.83333,2.46393,0.97126,0.15342,1.19018,0.00000,0.57784,0.02722,5.00000,0.61034,0.79953,0.00000
conformal_safety_gain,surface_discontinuity,6,6,1.00000,2.48183,0.94775,0.14660,1.15931,0.00000,0.58641,0.02912,5.00000,0.62166,0.80215,0.00000
conformal_safety_gain,surface_discontinuity,7,6,0.66667,2.39467,1.09908,0.14798,1.14417,0.00000,0.58682,0.03315,5.00000,0.58618,0.79745,0.00000
conformal_safety_gain,target_force_jump,0,6,0.50000,2.23157,1.24245,0.13352,1.19437,0.00000,0.59692,0.02937,5.00000,0.57699,0.80971,0.00000
conformal_safety_gain,target_force_jump,1,6,0.66667,2.22329,1.57078,0.12421,1.13847,0.00000,0.59608,0.01764,5.00000,0.59284,0.80636,0.00000
conformal_safety_gain,target_force_jump,2,6,0.00000,2.33707,1.40086,0.13308,1.23732,0.00000,0.61254,0.02547,5.00000,0.58025,0.80765,0.00000
conformal_safety_gain,target_force_jump,3,6,0.50000,2.23219,1.14247,0.13763,1.20095,0.00000,0.60356,0.03318,5.00000,0.55919,0.80802,0.00000
conformal_safety_gain,target_force_jump,4,6,0.16667,2.20528,1.29045,0.12702,1.18715,0.00000,0.61054,0.02148,5.00000,0.57469,0.81099,0.00000
conformal_safety_gain,target_force_jump,5,6,0.50000,2.19000,1.20460,0.12477,1.19687,0.00000,0.60124,0.02554,5.00000,0.58526,0.80672,0.00000
conformal_safety_gain,target_force_jump,6,6,0.00000,2.26730,1.71024,0.12693,1.17321,0.00000,0.60469,0.01959,5.00000,0.60371,0.80985,0.00000
conformal_safety_gain,target_force_jump,7,6,0.33333,2.22914,1.31052,0.12862,1.18899,0.00000,0.60474,0.01952,5.00000,0.57261,0.80635,0.00000
ensemble_uncertainty_gain,actuator_saturation,0,6,0.33333,2.98429,0.82675,0.17062,1.63810,0.00581,0.60272,0.02907,5.00000,0.63804,0.81315,0.00000
ensemble_uncertainty_gain,actuator_saturation,1,6,0.83333,2.77455,0.74966,0.16432,1.52192,0.00388,0.59893,0.03295,5.00000,0.58644,0.81000,0.00000
ensemble_uncertainty_gain,actuator_saturation,2,6,0.16667,2.80819,1.07153,0.16212,1.43445,0.00000,0.60465,0.03101,5.83333,0.62451,0.81499,0.00000
ensemble_uncertainty_gain,actuator_saturation,3,6,0.50000,3.01002,0.79703,0.17587,1.58367,0.00194,0.59419,0.02916,5.00000,0.62722,0.81168,0.00000
ensemble_uncertainty_gain,actuator_saturation,4,6,0.83333,2.91343,1.12860,0.17225,1.47983,0.00000,0.59617,0.02725,6.66667,0.62640,0.81406,0.00000
ensemble_uncertainty_gain,actuator_saturation,5,6,0.66667,2.77605,0.87873,0.16083,1.47835,0.00000,0.59804,0.02522,5.00000,0.61136,0.81418,0.00000
ensemble_uncertainty_gain,actuator_saturation,6,6,0.16667,2.94671,0.84618,0.17043,1.56699,0.00581,0.60541,0.02515,5.00000,0.59509,0.81219,0.00000
ensemble_uncertainty_gain,actuator_saturation,7,6,0.66667,2.85971,0.80673,0.16779,1.49770,0.00194,0.59768,0.02323,5.00000,0.62331,0.81202,0.00000
ensemble_uncertainty_gain,combined_extreme_stress,0,6,1.00000,3.16104,1.86375,0.17232,1.57548,0.00390,0.56126,0.08075,5.16667,0.60808,0.77431,0.00000
ensemble_uncertainty_gain,combined_extreme_stress,1,6,1.00000,3.23043,2.11929,0.17235,1.60847,0.00581,0.55192,0.11348,5.83333,0.57625,0.77909,0.00000
ensemble_uncertainty_gain,combined_extreme_stress,2,6,1.00000,3.14184,2.34628,0.16967,1.54927,0.00000,0.56998,0.09290,5.00000,0.58501,0.78257,0.00000
ensemble_uncertainty_gain,combined_extreme_stress,3,6,0.83333,3.10108,2.51872,0.17464,1.47696,0.00196,0.55129,0.08462,5.66667,0.61679,0.78367,0.00000
ensemble_uncertainty_gain,combined_extreme_stress,4,6,1.00000,3.31570,2.66071,0.17293,1.56001,0.00402,0.55621,0.10458,6.83333,0.61647,0.78288,0.00000
ensemble_uncertainty_gain,combined_extreme_stress,5,6,1.00000,3.28398,2.22961,0.17987,1.67448,0.00780,0.55404,0.12384,8.00000,0.60188,0.78368,0.00000
ensemble_uncertainty_gain,combined_extreme_stress,6,6,0.83333,3.12191,2.24768,0.16369,1.65621,0.00588,0.56620,0.10441,5.00000,0.56291,0.78157,0.00000
ensemble_uncertainty_gain,combined_extreme_stress,7,6,1.00000,3.19811,2.41345,0.17363,1.60405,0.00394,0.55514,0.10432,5.83333,0.59536,0.77876,0.00000
ensemble_uncertainty_gain,combined_stress,0,6,0.66667,3.21183,1.01262,0.19014,1.86840,0.03913,0.57260,0.06658,5.00000,0.59559,0.77664,0.00000
ensemble_uncertainty_gain,combined_stress,1,6,0.83333,3.04413,0.96613,0.18505,1.71190,0.01564,0.56460,0.07036,5.00000,0.54282,0.77313,0.00000
ensemble_uncertainty_gain,combined_stress,2,6,1.00000,3.04345,1.20737,0.17947,1.69221,0.01767,0.57372,0.07073,5.00000,0.57654,0.77629,0.00000
