method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
token_no_safety_penalty,combined_stress,2,1001,,1,0.95833,5.54237,6.23598,0.34001,0.55495,0.02074,0.00000,0.00000,0.01739,2,120,3.91299,1.17587,0.80334,807.71868,0.48481,55,0:x-0.111:y-0.430:f0.00:tf11.04:p0.0000:tok1;15:x0.018:y-0.413:f6.03:tf11.04:p0.0184:tok2;30:x0.020:y-0.298:f7.50:tf11.04:p0.0195:tok3;45:x0.020:y-0.146:f7.25:tf11.04:p0.0197:tok3;60:x0.009:y-0.042:f7.49:tf11.04:p0.0092:tok5;75:x0.012:y0.004:f8.79:tf16.30:p0.0122:tok5;90:x0.012:y0.066:f9.75:tf16.30:p0.0119:tok5;105:x0.012:y0.188:f9.46:tf16.30:p0.0118:tok5;119:x0.011:y0.259:f9.02:tf16.30:p0.0111:tok5
token_full,combined_stress,2,1002,,0,0.95000,5.45602,5.91528,0.35495,1.13781,0.01701,0.00000,0.00000,0.03509,4,120,4.32302,1.03823,0.80529,831.52837,0.50279,58,0:x-0.112:y-0.427:f0.02:tf10.40:p0.0000:tok1;15:x0.015:y-0.407:f4.93:tf10.40:p0.0148:tok2;30:x0.015:y-0.291:f6.75:tf10.40:p0.0153:tok3;45:x0.005:y-0.145:f4.07:tf10.40:p0.0046:tok1;60:x0.007:y-0.085:f6.13:tf10.40:p0.0070:tok5;75:x0.010:y-0.035:f8.97:tf15.37:p0.0104:tok5;90:x0.010:y0.062:f8.17:tf15.37:p0.0101:tok3;105:x0.011:y0.192:f9.48:tf15.37:p0.0112:tok2;119:x0.011:y0.261:f9.79:tf15.37:p0.0109:tok5
token_no_memory,combined_stress,2,1002,,1,0.95000,5.40670,5.92776,0.35174,0.34037,0.01617,0.00000,0.09649,0.03509,4,120,3.46960,1.47850,0.79726,824.22460,0.50500,16,0:x-0.119:y-0.431:f0.00:tf10.40:p0.0000:tok3;15:x0.015:y-0.415:f5.35:tf10.40:p0.0152:tok5;30:x0.016:y-0.302:f4.99:tf10.40:p0.0155:tok3;45:x0.004:y-0.146:f2.90:tf10.40:p0.0040:tok3;60:x0.007:y-0.091:f6.67:tf10.40:p0.0075:tok5;75:x0.011:y-0.051:f8.47:tf15.37:p0.0109:tok5;90:x0.011:y0.041:f9.53:tf15.37:p0.0106:tok3;105:x0.011:y0.171:f9.69:tf15.37:p0.0108:tok5;119:x0.011:y0.254:f8.83:tf15.37:p0.0106:tok5
token_no_discrete_tokens,combined_stress,2,1002,,0,0.95833,5.63700,6.16848,0.36672,1.31716,0.01614,0.00870,0.25217,0.03478,4,120,4.15175,1.53359,0.86712,824.11274,0.50396,0,0:x-0.109:y-0.430:f0.00:tf10.40:p0.0000:tok1;15:x0.016:y-0.407:f5.00:tf10.40:p0.0157:tok1;30:x0.015:y-0.277:f6.26:tf10.40:p0.0153:tok1;45:x0.003:y-0.105:f2.64:tf10.40:p0.0025:tok1;60:x0.007:y-0.061:f5.56:tf10.40:p0.0068:tok1;75:x0.010:y-0.020:f9.04:tf15.37:p0.0105:tok1;90:x0.010:y0.093:f7.62:tf15.37:p0.0100:tok1;105:x0.010:y0.255:f8.15:tf15.37:p0.0100:tok1;119:x0.011:y0.315:f9.00:tf15.37:p0.0108:tok1
token_no_force_update,combined_stress,2,1002,,0,0.95000,4.89498,5.13296,0.31845,1.18519,0.01972,0.00877,0.00877,0.03509,4,120,4.60476,1.16292,0.80018,420.00000,0.20000,52,0:x-0.107:y-0.420:f0.01:tf10.40:p0.0000:tok1;15:x0.016:y-0.403:f6.10:tf10.40:p0.0156:tok5;30:x0.015:y-0.293:f5.88:tf10.40:p0.0148:tok3;45:x0.005:y-0.144:f3.68:tf10.40:p0.0045:tok1;60:x0.007:y-0.087:f5.62:tf10.40:p0.0069:tok5;75:x0.012:y-0.046:f9.03:tf15.37:p0.0121:tok5;90:x0.011:y0.044:f8.40:tf15.37:p0.0115:tok3;105:x0.011:y0.173:f8.78:tf15.37:p0.0112:tok5;119:x0.013:y0.257:f11.03:tf15.37:p0.0130:tok5
token_no_transition_planner,combined_stress,2,1002,,0,0.95000,5.49988,5.96164,0.35780,1.18920,0.01778,0.00877,0.00000,0.03509,4,120,4.45230,1.03894,0.82249,815.30444,0.50600,68,0:x-0.111:y-0.434:f0.15:tf10.40:p0.0000:tok1;15:x0.015:y-0.412:f5.91:tf10.40:p0.0153:tok2;30:x0.015:y-0.291:f5.95:tf10.40:p0.0147:tok3;45:x0.004:y-0.144:f3.23:tf10.40:p0.0045:tok1;60:x0.006:y-0.084:f4.61:tf10.40:p0.0060:tok5;75:x0.011:y-0.031:f9.17:tf15.37:p0.0112:tok2;90:x0.011:y0.059:f8.09:tf15.37:p0.0106:tok5;105:x0.011:y0.189:f7.42:tf15.37:p0.0105:tok5;119:x0.011:y0.276:f8.45:tf15.37:p0.0106:tok5
token_no_safety_penalty,combined_stress,2,1002,,0,0.95000,5.44149,5.89878,0.35400,1.12018,0.01849,0.00000,0.00000,0.03509,4,120,4.46613,0.96742,0.80880,855.36111,0.50326,59,0:x-0.111:y-0.434:f0.00:tf10.40:p0.0000:tok1;15:x0.016:y-0.413:f6.38:tf10.40:p0.0159:tok5;30:x0.016:y-0.291:f6.60:tf10.40:p0.0163:tok3;45:x0.004:y-0.144:f3.01:tf10.40:p0.0037:tok1;60:x0.006:y-0.084:f5.46:tf10.40:p0.0063:tok2;75:x0.011:y-0.034:f8.55:tf15.37:p0.0112:tok5;90:x0.010:y0.063:f8.63:tf15.37:p0.0103:tok5;105:x0.010:y0.191:f8.20:tf15.37:p0.0100:tok5;119:x0.010:y0.264:f8.60:tf15.37:p0.0102:tok5
token_full,combined_stress,2,1003,,0,0.95833,5.65947,6.48833,0.35217,0.48779,0.02017,0.00000,0.00000,0.01739,2,120,3.82759,1.30225,0.77715,695.04292,0.52002,58,0:x-0.107:y-0.436:f0.11:tf11.21:p0.0000:tok1;15:x0.019:y-0.418:f6.69:tf11.21:p0.0186:tok5;30:x0.019:y-0.301:f6.95:tf11.21:p0.0189:tok3;45:x0.019:y-0.151:f6.98:tf11.21:p0.0187:tok3;60:x0.010:y-0.033:f8.06:tf16.07:p0.0099:tok5;75:x0.014:y-0.011:f10.01:tf16.07:p0.0136:tok5;90:x0.014:y0.045:f11.54:tf16.07:p0.0142:tok2;105:x0.013:y0.170:f9.33:tf16.07:p0.0134:tok5;119:x0.013:y0.237:f9.27:tf16.07:p0.0132:tok5
token_no_memory,combined_stress,2,1003,,0,0.95000,5.61555,6.47529,0.34944,0.45865,0.02007,0.00000,0.03509,0.03509,4,120,3.41606,1.23025,0.76780,689.34571,0.52123,11,0:x-0.123:y-0.421:f0.29:tf11.21:p0.0000:tok3;15:x0.019:y-0.407:f6.40:tf11.21:p0.0186:tok5;30:x0.020:y-0.311:f6.80:tf11.21:p0.0197:tok3;45:x0.019:y-0.157:f7.34:tf11.21:p0.0189:tok3;60:x0.009:y-0.028:f8.46:tf16.07:p0.0088:tok5;75:x0.014:y-0.009:f9.36:tf16.07:p0.0138:tok5;90:x0.014:y0.036:f9.97:tf16.07:p0.0137:tok5;105:x0.013:y0.146:f8.91:tf16.07:p0.0130:tok5;119:x0.014:y0.229:f8.96:tf16.07:p0.0140:tok5
token_no_discrete_tokens,combined_stress,2,1003,,0,0.95833,5.92172,6.79420,0.36849,1.21813,0.02039,0.00870,0.18261,0.03478,4,120,4.21893,1.33948,0.83734,713.98871,0.52336,0,0:x-0.115:y-0.434:f0.55:tf11.21:p0.0000:tok1;15:x0.020:y-0.412:f6.59:tf11.21:p0.0199:tok1;30:x0.019:y-0.287:f6.91:tf11.21:p0.0193:tok1;45:x0.020:y-0.111:f7.86:tf11.21:p0.0199:tok1;60:x0.008:y-0.000:f8.48:tf16.07:p0.0082:tok1;75:x0.013:y0.018:f7.69:tf16.07:p0.0126:tok1;90:x0.014:y0.071:f10.06:tf16.07:p0.0138:tok1;105:x0.013:y0.207:f9.80:tf16.07:p0.0134:tok1;119:x0.013:y0.289:f8.50:tf16.07:p0.0126:tok1
token_no_force_update,combined_stress,2,1003,,1,0.95833,5.21380,5.66503,0.32444,0.52676,0.01999,0.00000,0.08696,0.01739,2,120,3.87199,1.41112,0.78489,420.00000,0.20000,54,0:x-0.107:y-0.444:f0.00:tf11.21:p0.0000:tok1;15:x0.020:y-0.424:f7.17:tf11.21:p0.0196:tok5;30:x0.018:y-0.300:f6.24:tf11.21:p0.0178:tok3;45:x0.017:y-0.141:f5.05:tf11.21:p0.0175:tok3;60:x0.010:y-0.023:f6.57:tf16.07:p0.0096:tok5;75:x0.015:y-0.003:f11.07:tf16.07:p0.0153:tok2;90:x0.015:y0.048:f9.83:tf16.07:p0.0149:tok2;105:x0.014:y0.168:f11.40:tf16.07:p0.0140:tok3;119:x0.016:y0.244:f12.29:tf16.07:p0.0157:tok5
token_no_transition_planner,combined_stress,2,1003,,0,0.95000,5.71147,6.50178,0.35541,1.08739,0.02062,0.00000,0.00000,0.02632,3,120,4.51836,0.77458,0.77769,693.38579,0.51960,53,0:x-0.122:y-0.428:f0.00:tf11.21:p0.0000:tok1;15:x0.019:y-0.409:f6.92:tf11.21:p0.0187:tok5;30:x0.019:y-0.301:f7.49:tf11.21:p0.0194:tok3;45:x0.019:y-0.154:f7.30:tf11.21:p0.0193:tok3;60:x0.009:y-0.032:f8.30:tf16.07:p0.0086:tok5;75:x0.014:y-0.009:f8.85:tf16.07:p0.0137:tok5;90:x0.014:y0.049:f9.32:tf16.07:p0.0135:tok5;105:x0.014:y0.171:f8.91:tf16.07:p0.0136:tok5;119:x0.014:y0.238:f9.65:tf16.07:p0.0141:tok5
token_no_safety_penalty,combined_stress,2,1003,,1,0.95000,5.72983,6.49529,0.35655,1.01259,0.02078,0.00000,0.00000,0.03509,4,120,4.64035,0.82405,0.78372,704.05282,0.52119,53,0:x-0.130:y-0.440:f0.00:tf11.21:p0.0000:tok1;15:x0.019:y-0.418:f5.86:tf11.21:p0.0189:tok5;30:x0.019:y-0.300:f6.83:tf11.21:p0.0190:tok3;45:x0.018:y-0.152:f6.16:tf11.21:p0.0182:tok3;60:x0.009:y-0.033:f10.33:tf16.07:p0.0094:tok5;75:x0.014:y-0.011:f11.12:tf16.07:p0.0144:tok5;90:x0.014:y0.045:f10.05:tf16.07:p0.0141:tok2;105:x0.014:y0.166:f10.11:tf16.07:p0.0140:tok2;119:x0.014:y0.243:f9.97:tf16.07:p0.0137:tok5
token_full,combined_stress,2,1004,,1,0.95000,5.35063,5.98897,0.33408,0.90120,0.01940,0.00000,0.01754,0.03509,4,120,3.87012,1.03087,0.83405,833.23602,0.44103,63,0:x-0.101:y-0.448:f0.42:tf9.98:p0.0000:tok1;15:x0.015:y-0.423:f4.99:tf9.98:p0.0155:tok5;30:x0.016:y-0.293:f5.22:tf9.98:p0.0155:tok3;45:x0.016:y-0.140:f6.82:tf9.98:p0.0158:tok3;60:x0.007:y-0.056:f6.10:tf9.98:p0.0069:tok5;75:x0.011:y0.018:f8.93:tf16.02:p0.0109:tok5;90:x0.011:y0.093:f8.36:tf16.02:p0.0109:tok5;105:x0.011:y0.217:f8.11:tf16.02:p0.0110:tok2;119:x0.010:y0.286:f8.66:tf16.02:p0.0104:tok5
token_no_memory,combined_stress,2,1004,,1,0.95000,5.20283,5.96990,0.32486,0.18823,0.01579,0.00000,0.08772,0.03509,4,120,3.14308,1.41241,0.82569,856.81315,0.44296,21,0:x-0.112:y-0.418:f0.00:tf9.98:p0.0000:tok3;15:x0.015:y-0.404:f6.88:tf9.98:p0.0148:tok5;30:x0.015:y-0.304:f7.31:tf9.98:p0.0153:tok3;45:x0.015:y-0.146:f6.27:tf9.98:p0.0151:tok3;60:x0.006:y-0.058:f5.47:tf9.98:p0.0062:tok5;75:x0.012:y0.007:f7.79:tf16.02:p0.0118:tok5;90:x0.011:y0.070:f9.66:tf16.02:p0.0114:tok5;105:x0.012:y0.196:f10.72:tf16.02:p0.0119:tok3;119:x0.011:y0.278:f9.73:tf16.02:p0.0108:tok5
token_no_discrete_tokens,combined_stress,2,1004,,1,0.95833,5.49635,6.25300,0.34318,0.79779,0.01670,0.00000,0.15652,0.03478,4,120,3.66234,1.55729,0.88294,824.76357,0.44285,0,0:x-0.113:y-0.425:f0.54:tf9.98:p0.0000:tok1;15:x0.015:y-0.405:f4.77:tf9.98:p0.0150:tok1;30:x0.016:y-0.281:f6.46:tf9.98:p0.0156:tok1;45:x0.016:y-0.106:f6.93:tf9.98:p0.0164:tok1;60:x0.007:y-0.034:f6.35:tf9.98:p0.0068:tok1;75:x0.012:y0.026:f9.08:tf16.02:p0.0116:tok1;90:x0.012:y0.113:f9.36:tf16.02:p0.0116:tok1;105:x0.011:y0.260:f8.57:tf16.02:p0.0114:tok1;119:x0.011:y0.328:f10.28:tf16.02:p0.0112:tok1
token_no_force_update,combined_stress,2,1004,,1,0.95833,4.73643,5.08570,0.29573,0.20100,0.01786,0.00000,0.02609,0.02609,3,120,3.54699,1.64909,0.83111,420.00000,0.20000,52,0:x-0.099:y-0.425:f0.00:tf9.98:p0.0000:tok1;15:x0.016:y-0.409:f5.66:tf9.98:p0.0162:tok5;30:x0.015:y-0.297:f5.48:tf9.98:p0.0151:tok3;45:x0.016:y-0.142:f5.78:tf9.98:p0.0156:tok3;60:x0.007:y-0.056:f6.38:tf9.98:p0.0073:tok5;75:x0.013:y0.013:f9.98:tf16.02:p0.0127:tok5;90:x0.013:y0.076:f10.41:tf16.02:p0.0127:tok5;105:x0.012:y0.204:f10.56:tf16.02:p0.0119:tok5;119:x0.013:y0.284:f10.98:tf16.02:p0.0130:tok5
token_no_transition_planner,combined_stress,2,1004,,1,0.95000,5.31960,6.03135,0.33215,0.54530,0.01634,0.00000,0.00000,0.03509,4,120,3.94028,1.16586,0.83188,802.64180,0.44170,54,0:x-0.120:y-0.429:f0.12:tf9.98:p0.0000:tok1;15:x0.016:y-0.410:f6.47:tf9.98:p0.0163:tok2;30:x0.015:y-0.293:f6.90:tf9.98:p0.0154:tok3;45:x0.015:y-0.142:f6.27:tf9.98:p0.0155:tok3;60:x0.007:y-0.057:f6.17:tf9.98:p0.0071:tok5;75:x0.011:y0.024:f9.21:tf16.02:p0.0110:tok5;90:x0.011:y0.089:f9.52:tf16.02:p0.0111:tok5;105:x0.011:y0.211:f8.12:tf16.02:p0.0110:tok5;119:x0.011:y0.284:f8.59:tf16.02:p0.0109:tok5
token_no_safety_penalty,combined_stress,2,1004,,1,0.95000,5.34991,6.00789,0.33404,0.85354,0.01750,0.00000,0.00000,0.03509,4,120,3.89714,0.98093,0.82688,825.07427,0.44109,59,0:x-0.106:y-0.434:f0.03:tf9.98:p0.0000:tok1;15:x0.015:y-0.414:f5.35:tf9.98:p0.0154:tok2;30:x0.015:y-0.293:f6.40:tf9.98:p0.0149:tok3;45:x0.016:y-0.142:f5.84:tf9.98:p0.0156:tok3;60:x0.008:y-0.055:f5.65:tf9.98:p0.0076:tok2;75:x0.011:y0.021:f9.38:tf16.02:p0.0108:tok5;90:x0.012:y0.085:f9.44:tf16.02:p0.0117:tok5;105:x0.011:y0.210:f8.84:tf16.02:p0.0114:tok5;119:x0.011:y0.280:f9.65:tf16.02:p0.0113:tok5
token_full,combined_stress,2,1005,,0,0.95000,5.49257,6.14107,0.34174,1.14756,0.02297,0.00000,0.00000,0.03509,4,120,4.37875,0.60288,0.79952,713.60142,0.48693,51,0:x-0.115:y-0.434:f0.00:tf11.15:p0.0000:tok1;15:x0.018:y-0.413:f6.61:tf11.15:p0.0177:tok5;30:x0.018:y-0.296:f6.32:tf11.15:p0.0179:tok3;45:x0.018:y-0.149:f6.20:tf11.15:p0.0180:tok3;60:x0.007:y-0.025:f5.13:tf11.15:p0.0070:tok5;75:x0.013:y0.019:f10.18:tf16.07:p0.0132:tok2;90:x0.012:y0.065:f9.15:tf16.07:p0.0125:tok5;105:x0.013:y0.180:f9.59:tf16.07:p0.0130:tok5;119:x0.014:y0.256:f9.42:tf16.07:p0.0137:tok5
token_no_memory,combined_stress,2,1005,,1,0.95000,5.44116,6.16083,0.33854,0.49829,0.01971,0.00000,0.07895,0.02632,3,120,3.33663,1.10766,0.78931,700.73644,0.48728,13,0:x-0.109:y-0.430:f0.56:tf11.15:p0.0000:tok3;15:x0.019:y-0.414:f5.89:tf11.15:p0.0187:tok5;30:x0.018:y-0.311:f6.24:tf11.15:p0.0176:tok3;45:x0.018:y-0.153:f6.72:tf11.15:p0.0181:tok3;60:x0.006:y-0.019:f5.33:tf11.15:p0.0060:tok3;75:x0.014:y0.016:f10.79:tf16.07:p0.0136:tok5;90:x0.013:y0.057:f9.82:tf16.07:p0.0133:tok5;105:x0.013:y0.166:f8.83:tf16.07:p0.0128:tok5;119:x0.014:y0.247:f9.91:tf16.07:p0.0139:tok5
token_no_discrete_tokens,combined_stress,2,1005,,0,0.95833,5.65881,6.41731,0.35208,1.18376,0.01961,0.00870,0.20870,0.03478,4,120,3.95455,1.27537,0.85984,725.22947,0.48910,0,0:x-0.111:y-0.436:f0.00:tf11.15:p0.0000:tok1;15:x0.018:y-0.412:f5.86:tf11.15:p0.0179:tok1;30:x0.019:y-0.282:f7.46:tf11.15:p0.0189:tok1;45:x0.019:y-0.107:f7.16:tf11.15:p0.0186:tok1;60:x0.004:y0.005:f2.90:tf11.15:p0.0045:tok1;75:x0.013:y0.036:f8.21:tf16.07:p0.0126:tok1;90:x0.012:y0.089:f10.74:tf16.07:p0.0123:tok1;105:x0.012:y0.231:f8.68:tf16.07:p0.0120:tok1;119:x0.013:y0.309:f8.93:tf16.07:p0.0128:tok1
token_no_force_update,combined_stress,2,1005,,1,0.95000,5.07499,5.30814,0.31576,1.00548,0.01976,0.00000,0.03509,0.03509,4,120,4.27649,0.81496,0.79959,420.00000,0.20000,41,0:x-0.120:y-0.425:f0.58:tf11.15:p0.0000:tok1;15:x0.019:y-0.408:f6.54:tf11.15:p0.0187:tok5;30:x0.018:y-0.299:f7.17:tf11.15:p0.0179:tok3;45:x0.018:y-0.145:f6.65:tf11.15:p0.0181:tok3;60:x0.006:y-0.017:f4.68:tf11.15:p0.0061:tok2;75:x0.015:y0.020:f10.41:tf16.07:p0.0147:tok2;90:x0.013:y0.062:f10.02:tf16.07:p0.0134:tok5;105:x0.014:y0.176:f9.45:tf16.07:p0.0139:tok3;119:x0.014:y0.256:f10.19:tf16.07:p0.0137:tok5
token_no_transition_planner,combined_stress,2,1005,,1,0.95833,5.37375,6.18182,0.33434,0.38335,0.01926,0.00000,0.00000,0.02609,3,120,3.39288,1.47278,0.79448,724.82061,0.48501,55,0:x-0.111:y-0.429:f0.37:tf11.15:p0.0000:tok1;15:x0.018:y-0.411:f6.89:tf11.15:p0.0178:tok2;30:x0.018:y-0.299:f7.06:tf11.15:p0.0182:tok3;45:x0.019:y-0.151:f6.82:tf11.15:p0.0185:tok3;60:x0.004:y-0.024:f2.79:tf11.15:p0.0038:tok1;75:x0.014:y0.024:f10.64:tf16.07:p0.0137:tok5;90:x0.014:y0.071:f11.13:tf16.07:p0.0136:tok2;105:x0.013:y0.190:f8.59:tf16.07:p0.0125:tok5;119:x0.014:y0.252:f11.63:tf16.07:p0.0138:tok5
token_no_safety_penalty,combined_stress,2,1005,,1,0.95833,5.39821,6.15074,0.33586,0.34477,0.01999,0.00000,0.00000,0.02609,3,120,3.44665,1.42683,0.79463,744.53363,0.48565,54,0:x-0.111:y-0.431:f0.00:tf11.15:p0.0000:tok1;15:x0.018:y-0.413:f7.77:tf11.15:p0.0184:tok5;30:x0.018:y-0.297:f6.52:tf11.15:p0.0183:tok3;45:x0.019:y-0.147:f6.55:tf11.15:p0.0187:tok3;60:x0.005:y-0.025:f3.80:tf11.15:p0.0053:tok1;75:x0.013:y0.020:f8.89:tf16.07:p0.0131:tok5;90:x0.013:y0.070:f9.98:tf16.07:p0.0130:tok5;105:x0.012:y0.184:f8.82:tf16.07:p0.0125:tok5;119:x0.013:y0.252:f8.79:tf16.07:p0.0128:tok5
token_full,combined_stress,2,1006,,0,0.95000,5.68970,6.13269,0.34466,1.20141,0.01958,0.00877,0.08772,0.03509,4,120,4.70437,0.83314,0.79240,729.87651,0.48668,48,0:x-0.119:y-0.443:f0.00:tf11.06:p0.0000:tok1;15:x0.017:y-0.417:f7.07:tf11.06:p0.0172:tok5;30:x0.016:y-0.286:f6.95:tf11.06:p0.0160:tok3;45:x0.008:y-0.138:f6.91:tf11.06:p0.0076:tok5;60:x0.009:y-0.091:f7.41:tf11.06:p0.0087:tok2;75:x0.013:y-0.025:f8.94:tf16.51:p0.0132:tok5;90:x0.013:y0.054:f9.23:tf16.51:p0.0134:tok5;105:x0.013:y0.182:f10.50:tf16.51:p0.0127:tok5;119:x0.014:y0.250:f9.19:tf16.51:p0.0135:tok5
token_no_memory,combined_stress,2,1006,,1,0.95000,5.59206,6.11599,0.33875,0.55246,0.01753,0.00000,0.08772,0.03509,4,120,3.58772,1.43488,0.78408,733.68654,0.48802,16,0:x-0.112:y-0.425:f0.47:tf11.06:p0.0000:tok3;15:x0.017:y-0.408:f7.40:tf11.06:p0.0168:tok5;30:x0.016:y-0.297:f7.31:tf11.06:p0.0163:tok3;45:x0.008:y-0.144:f6.72:tf11.06:p0.0080:tok5;60:x0.009:y-0.098:f6.67:tf11.06:p0.0094:tok5;75:x0.013:y-0.041:f9.53:tf16.51:p0.0133:tok5;90:x0.013:y0.038:f9.11:tf16.51:p0.0132:tok5;105:x0.012:y0.165:f9.77:tf16.51:p0.0121:tok3;119:x0.013:y0.243:f10.41:tf16.51:p0.0134:tok5
token_no_discrete_tokens,combined_stress,2,1006,,0,0.95833,5.92507,6.42378,0.35892,1.49750,0.01773,0.00870,0.18261,0.03478,4,120,4.38670,1.39965,0.85425,736.22779,0.48872,0,0:x-0.111:y-0.422:f0.00:tf11.06:p0.0000:tok1;15:x0.016:y-0.401:f6.56:tf11.06:p0.0162:tok1;30:x0.016:y-0.273:f5.67:tf11.06:p0.0159:tok1;45:x0.005:y-0.108:f3.63:tf11.06:p0.0050:tok1;60:x0.008:y-0.071:f5.10:tf11.06:p0.0082:tok1;75:x0.013:y-0.009:f9.69:tf16.51:p0.0128:tok1;90:x0.013:y0.084:f9.57:tf16.51:p0.0125:tok1;105:x0.013:y0.236:f10.06:tf16.51:p0.0133:tok1;119:x0.013:y0.304:f9.99:tf16.51:p0.0132:tok1
token_no_force_update,combined_stress,2,1006,,0,0.95000,5.07824,5.24488,0.30762,1.09533,0.01788,0.00000,0.02632,0.02632,3,120,4.88641,1.17192,0.79829,420.00000,0.20000,58,0:x-0.125:y-0.428:f0.06:tf11.06:p0.0000:tok1;15:x0.017:y-0.408:f6.89:tf11.06:p0.0166:tok5;30:x0.017:y-0.289:f6.79:tf11.06:p0.0168:tok3;45:x0.007:y-0.143:f5.15:tf11.06:p0.0071:tok5;60:x0.009:y-0.096:f6.42:tf11.06:p0.0085:tok5;75:x0.015:y-0.024:f10.25:tf16.51:p0.0146:tok5;90:x0.015:y0.054:f10.02:tf16.51:p0.0147:tok5;105:x0.015:y0.178:f11.08:tf16.51:p0.0147:tok5;119:x0.015:y0.255:f11.21:tf16.51:p0.0146:tok5
token_no_transition_planner,combined_stress,2,1006,,1,0.95833,5.57379,6.14310,0.33764,0.37359,0.01764,0.00000,0.01739,0.02609,3,120,3.64127,1.82429,0.79536,727.60715,0.48663,64,0:x-0.109:y-0.434:f0.67:tf11.06:p0.0000:tok1;15:x0.017:y-0.413:f7.79:tf11.06:p0.0166:tok2;30:x0.016:y-0.288:f6.45:tf11.06:p0.0161:tok3;45:x0.007:y-0.144:f5.84:tf11.06:p0.0072:tok2;60:x0.009:y-0.096:f5.83:tf11.06:p0.0091:tok5;75:x0.013:y-0.024:f8.89:tf16.51:p0.0129:tok5;90:x0.013:y0.058:f9.50:tf16.51:p0.0132:tok2;105:x0.013:y0.186:f9.04:tf16.51:p0.0131:tok2;119:x0.013:y0.253:f8.36:tf16.51:p0.0128:tok5
token_no_safety_penalty,combined_stress,2,1006,,0,0.95000,5.69280,6.12546,0.34485,1.16412,0.02143,0.00877,0.04386,0.01754,2,120,4.62335,0.89587,0.78893,730.65780,0.48552,53,0:x-0.116:y-0.440:f0.00:tf11.06:p0.0000:tok1;15:x0.017:y-0.416:f7.50:tf11.06:p0.0170:tok2;30:x0.016:y-0.286:f6.05:tf11.06:p0.0164:tok3;45:x0.005:y-0.141:f3.82:tf11.06:p0.0047:tok1;60:x0.009:y-0.091:f7.50:tf11.06:p0.0093:tok5;75:x0.014:y-0.020:f10.53:tf16.51:p0.0137:tok5;90:x0.013:y0.062:f9.01:tf16.51:p0.0132:tok5;105:x0.014:y0.186:f10.25:tf16.51:p0.0139:tok5;119:x0.013:y0.247:f10.30:tf16.51:p0.0132:tok5
token_full,combined_stress,2,1007,,0,0.95000,5.69660,6.70779,0.32857,0.55002,0.01937,0.00000,0.07018,0.01754,2,120,3.52733,1.10774,0.74487,814.46734,0.53221,55,0:x-0.100:y-0.431:f0.00:tf10.36:p0.0000:tok1;15:x0.018:y-0.412:f5.12:tf10.36:p0.0180:tok5;30:x0.019:y-0.289:f6.60:tf10.36:p0.0188:tok3;45:x0.018:y-0.133:f6.13:tf10.36:p0.0184:tok3;60:x0.007:y-0.030:f5.71:tf10.36:p0.0067:tok2;75:x0.013:y-0.007:f9.93:tf17.34:p0.0127:tok5;90:x0.012:y0.035:f10.28:tf17.34:p0.0124:tok5;105:x0.012:y0.140:f9.77:tf17.34:p0.0117:tok5;119:x0.013:y0.209:f10.02:tf17.34:p0.0128:tok5
token_no_memory,combined_stress,2,1007,,0,0.95000,5.72898,6.63914,0.33044,0.55391,0.01922,0.00000,0.14035,0.01754,2,120,3.32267,1.01993,0.73363,819.95059,0.53328,10,0:x-0.122:y-0.434:f0.00:tf10.36:p0.0000:tok3;15:x0.018:y-0.418:f6.93:tf10.36:p0.0182:tok5;30:x0.019:y-0.296:f6.33:tf10.36:p0.0192:tok3;45:x0.018:y-0.132:f5.50:tf10.36:p0.0180:tok3;60:x0.008:y-0.032:f6.39:tf10.36:p0.0081:tok5;75:x0.013:y-0.013:f11.21:tf17.34:p0.0130:tok5;90:x0.013:y0.024:f10.45:tf17.34:p0.0126:tok5;105:x0.013:y0.119:f9.78:tf17.34:p0.0126:tok5;119:x0.012:y0.199:f10.83:tf17.34:p0.0124:tok5
token_no_discrete_tokens,combined_stress,2,1007,,0,0.95833,5.99353,6.95475,0.34570,1.50716,0.01986,0.00870,0.16522,0.03478,4,120,4.07047,1.11058,0.80151,805.64266,0.53476,0,0:x-0.108:y-0.428:f0.58:tf10.36:p0.0000:tok1;15:x0.019:y-0.405:f6.18:tf10.36:p0.0186:tok1;30:x0.019:y-0.272:f5.89:tf10.36:p0.0186:tok1;45:x0.019:y-0.096:f5.38:tf10.36:p0.0187:tok1;60:x0.008:y-0.010:f5.12:tf10.36:p0.0075:tok1;75:x0.012:y0.011:f10.91:tf17.34:p0.0118:tok1;90:x0.011:y0.059:f9.02:tf17.34:p0.0112:tok1;105:x0.012:y0.181:f9.55:tf17.34:p0.0121:tok1;119:x0.012:y0.258:f9.40:tf17.34:p0.0122:tok1
