method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
random_forest_gain_regressor,friction_slip_shift,3,2000,0.75,1,0.87500,3.12982,3.10109,0.18834,1.35862,0.02269,0.00000,0.55952,0.09524,8,5,0.62886,-0.17496,0.76953,967.08482,0.42050,0,0:x-0.122:y-0.427:f0.00:tf10.15:p0.0000:tok-1;15:x0.010:y-0.424:f6.61:tf10.15:p0.0101:tok-1;30:x0.021:y-0.364:f9.47:tf10.15:p0.0209:tok-1;45:x0.022:y-0.248:f10.52:tf10.15:p0.0225:tok-1;60:x0.022:y-0.101:f9.83:tf10.15:p0.0219:tok-1;75:x0.033:y0.048:f20.16:tf16.62:p0.0191:tok-1;90:x0.030:y0.187:f19.20:tf16.62:p0.0169:tok-1;95:x0.030:y0.225:f16.76:tf16.62:p0.0170:tok-1
hist_gradient_gain_regressor,friction_slip_shift,3,2000,0.75,1,0.88542,3.10259,3.65149,0.18670,1.40554,0.02249,0.00000,0.57647,0.07059,6,20,0.65007,-0.19249,0.79117,966.82621,0.42039,0,0:x-0.124:y-0.433:f0.84:tf10.15:p0.0000:tok-1;15:x0.014:y-0.429:f8.43:tf10.15:p0.0135:tok-1;30:x0.020:y-0.354:f8.59:tf10.15:p0.0204:tok-1;45:x0.022:y-0.221:f11.47:tf10.15:p0.0222:tok-1;60:x0.022:y-0.068:f11.36:tf10.15:p0.0225:tok-1;75:x0.033:y0.081:f20.21:tf16.62:p0.0193:tok-1;90:x0.031:y0.211:f19.56:tf16.62:p0.0177:tok-1;95:x0.031:y0.244:f19.01:tf16.62:p0.0178:tok-1
ensemble_uncertainty_gain,friction_slip_shift,3,2000,0.75,1,0.87500,2.42263,1.46666,0.14578,1.23585,0.02238,0.00000,0.57143,0.08333,7,5,0.62201,-0.19328,0.78637,966.63138,0.42059,0,0:x-0.127:y-0.423:f1.25:tf10.15:p0.0000:tok-1;15:x0.012:y-0.422:f7.42:tf10.15:p0.0121:tok-1;30:x0.020:y-0.356:f9.79:tf10.15:p0.0201:tok-1;45:x0.022:y-0.229:f10.74:tf10.15:p0.0219:tok-1;60:x0.022:y-0.075:f9.04:tf10.15:p0.0222:tok-1;75:x0.030:y0.074:f16.88:tf16.62:p0.0165:tok-1;90:x0.029:y0.206:f16.80:tf16.62:p0.0150:tok-1;95:x0.029:y0.240:f15.06:tf16.62:p0.0150:tok-1
risk_averse_impedance,friction_slip_shift,3,2000,0.75,0,0.86458,2.99659,1.32460,0.18032,1.11611,0.01982,0.00000,0.00000,0.01205,1,5,0.34446,-0.06106,0.56305,966.11635,0.42041,0,0:x-0.111:y-0.432:f0.00:tf10.15:p0.0000:tok-1;15:x0.008:y-0.432:f4.83:tf10.15:p0.0080:tok-1;30:x0.017:y-0.396:f9.49:tf10.15:p0.0175:tok-1;45:x0.019:y-0.318:f7.21:tf10.15:p0.0188:tok-1;60:x0.020:y-0.212:f8.78:tf10.15:p0.0198:tok-1;75:x0.029:y-0.096:f16.40:tf16.62:p0.0155:tok-1;90:x0.028:y0.015:f15.35:tf16.62:p0.0142:tok-1;95:x0.028:y0.048:f16.05:tf16.62:p0.0140:tok-1
conformal_safety_gain,friction_slip_shift,3,2000,0.75,1,0.88542,2.27087,1.20282,0.13665,1.18575,0.02245,0.00000,0.57647,0.07059,6,5,0.62974,-0.16471,0.78561,966.50837,0.42065,0,0:x-0.121:y-0.433:f0.16:tf10.15:p0.0000:tok-1;15:x0.013:y-0.430:f5.88:tf10.15:p0.0126:tok-1;30:x0.020:y-0.360:f7.93:tf10.15:p0.0201:tok-1;45:x0.022:y-0.231:f10.65:tf10.15:p0.0215:tok-1;60:x0.022:y-0.078:f9.66:tf10.15:p0.0224:tok-1;75:x0.028:y0.072:f16.02:tf16.62:p0.0149:tok-1;90:x0.028:y0.205:f16.64:tf16.62:p0.0148:tok-1;95:x0.028:y0.239:f15.79:tf16.62:p0.0149:tok-1
impedance_token_policy_v4,friction_slip_shift,3,2000,0.75,0,0.89583,2.26818,1.53251,0.13649,1.22409,0.02159,0.00000,0.45349,0.13953,12,5,0.85346,-0.12356,0.72109,965.52595,0.42058,65,0:x-0.125:y-0.440:f0.17:tf10.15:p0.0000:tok1;15:x0.019:y-0.434:f10.96:tf10.15:p0.0190:tok6;30:x0.021:y-0.366:f8.67:tf10.15:p0.0209:tok0;45:x0.021:y-0.247:f10.46:tf10.15:p0.0210:tok4;60:x0.019:y-0.117:f8.72:tf10.15:p0.0187:tok4;75:x0.029:y0.013:f17.48:tf16.62:p0.0158:tok4;90:x0.030:y0.142:f17.90:tf16.62:p0.0160:tok7;95:x0.030:y0.183:f16.61:tf16.62:p0.0165:tok6
impedance_token_policy_v5,friction_slip_shift,3,2000,0.75,0,0.89583,2.47976,1.55326,0.14922,1.10064,0.01985,0.00000,0.13953,0.05814,5,5,0.68859,-0.11299,0.67015,966.30934,0.42056,40,0:x-0.120:y-0.428:f0.64:tf10.15:p0.0000:tok1;15:x0.018:y-0.423:f8.74:tf10.15:p0.0184:tok4;30:x0.019:y-0.367:f7.93:tf10.15:p0.0192:tok6;45:x0.019:y-0.267:f9.42:tf10.15:p0.0191:tok4;60:x0.019:y-0.143:f7.30:tf10.15:p0.0186:tok6;75:x0.029:y-0.017:f16.66:tf16.62:p0.0153:tok4;90:x0.028:y0.106:f16.04:tf16.62:p0.0143:tok4;95:x0.028:y0.140:f15.93:tf16.62:p0.0140:tok6
oracle_impedance,friction_slip_shift,3,2000,0.75,1,0.90625,1.76784,1.35581,0.10638,1.29066,0.02363,0.00000,0.51724,0.05747,5,5,0.74722,-0.15293,0.79384,965.26870,0.42041,0,0:x-0.119:y-0.414:f0.00:tf10.15:p0.0000:tok-1;15:x0.022:y-0.407:f10.33:tf10.15:p0.0216:tok-1;30:x0.023:y-0.331:f9.76:tf10.15:p0.0234:tok-1;45:x0.023:y-0.198:f9.46:tf10.15:p0.0229:tok-1;60:x0.023:y-0.044:f10.26:tf10.15:p0.0234:tok-1;75:x0.030:y0.096:f17.52:tf16.62:p0.0165:tok-1;90:x0.030:y0.215:f17.88:tf16.62:p0.0164:tok-1;95:x0.030:y0.247:f17.38:tf16.62:p0.0165:tok-1
gain_scheduled_impedance,friction_slip_shift,3,2001,0.75,1,0.91667,2.21675,2.42780,0.11378,1.39474,0.02192,0.00000,0.54545,0.06818,6,5,0.76131,-0.12112,0.83007,972.23971,0.39436,0,0:x-0.118:y-0.408:f0.77:tf11.90:p0.0000:tok-1;15:x0.022:y-0.401:f12.33:tf11.90:p0.0216:tok-1;30:x0.021:y-0.332:f11.31:tf11.90:p0.0209:tok-1;45:x0.021:y-0.206:f11.49:tf11.90:p0.0214:tok-1;60:x0.023:y-0.049:f12.12:tf11.90:p0.0094:tok-1;75:x0.028:y0.108:f20.14:tf19.48:p0.0143:tok-1;90:x0.030:y0.245:f20.70:tf19.48:p0.0166:tok-1;95:x0.030:y0.278:f22.38:tf19.48:p0.0166:tok-1
adaptive_impedance_control,friction_slip_shift,3,2001,0.75,1,0.92708,2.69107,2.80256,0.13813,1.51653,0.02723,0.00000,0.53933,0.08989,8,7,0.96724,-0.19740,0.80971,971.95880,0.39428,0,0:x-0.118:y-0.434:f0.00:tf11.90:p0.0000:tok-1;15:x0.025:y-0.422:f13.63:tf11.90:p0.0250:tok-1;30:x0.023:y-0.346:f12.23:tf11.90:p0.0225:tok-1;45:x0.022:y-0.218:f10.69:tf11.90:p0.0225:tok-1;60:x0.025:y-0.062:f15.35:tf11.90:p0.0112:tok-1;75:x0.029:y0.093:f21.06:tf19.48:p0.0153:tok-1;90:x0.031:y0.227:f23.55:tf19.48:p0.0171:tok-1;95:x0.030:y0.260:f21.70:tf19.48:p0.0167:tok-1
robust_mpc_impedance,friction_slip_shift,3,2001,0.75,0,0.85417,3.18653,1.58053,0.16356,1.21539,0.02011,0.00000,0.34146,0.07317,6,5,0.36243,-0.04132,0.65498,972.10874,0.39442,0,0:x-0.116:y-0.427:f0.00:tf11.90:p0.0000:tok-1;15:x0.007:y-0.427:f5.20:tf11.90:p0.0075:tok-1;30:x0.020:y-0.385:f10.96:tf11.90:p0.0195:tok-1;45:x0.020:y-0.294:f11.83:tf11.90:p0.0199:tok-1;60:x0.022:y-0.172:f14.46:tf11.90:p0.0086:tok-1;75:x0.027:y-0.039:f19.81:tf19.48:p0.0136:tok-1;90:x0.029:y0.090:f21.15:tf19.48:p0.0158:tok-1;95:x0.029:y0.126:f21.09:tf19.48:p0.0158:tok-1
learned_gain_regressor,friction_slip_shift,3,2001,0.75,1,0.90625,2.51811,1.86503,0.12925,1.40661,0.02218,0.00000,0.57471,0.09195,8,5,0.72301,-0.18553,0.80912,972.22914,0.39435,0,0:x-0.119:y-0.435:f0.00:tf11.90:p0.0000:tok-1;15:x0.021:y-0.426:f10.89:tf11.90:p0.0214:tok-1;30:x0.021:y-0.343:f10.52:tf11.90:p0.0210:tok-1;45:x0.021:y-0.205:f11.17:tf11.90:p0.0214:tok-1;60:x0.023:y-0.047:f12.85:tf11.90:p0.0097:tok-1;75:x0.027:y0.103:f17.32:tf19.48:p0.0138:tok-1;90:x0.030:y0.230:f20.60:tf19.48:p0.0163:tok-1;95:x0.030:y0.260:f22.84:tf19.48:p0.0163:tok-1
random_forest_gain_regressor,friction_slip_shift,3,2001,0.75,1,0.89583,3.24376,3.55353,0.16650,1.54984,0.02154,0.00000,0.53488,0.06977,6,5,0.61003,-0.16570,0.77592,972.32015,0.39430,0,0:x-0.115:y-0.431:f0.21:tf11.90:p0.0000:tok-1;15:x0.017:y-0.425:f9.67:tf11.90:p0.0169:tok-1;30:x0.021:y-0.361:f12.38:tf11.90:p0.0210:tok-1;45:x0.021:y-0.243:f12.93:tf11.90:p0.0213:tok-1;60:x0.024:y-0.098:f14.14:tf11.90:p0.0106:tok-1;75:x0.029:y0.053:f21.07:tf19.48:p0.0156:tok-1;90:x0.032:y0.195:f24.81:tf19.48:p0.0185:tok-1;95:x0.032:y0.231:f25.54:tf19.48:p0.0182:tok-1
hist_gradient_gain_regressor,friction_slip_shift,3,2001,0.75,1,0.90625,3.40460,4.41865,0.17475,1.65419,0.02192,0.00000,0.54023,0.03448,3,5,0.58178,-0.15325,0.79094,971.99981,0.39418,0,0:x-0.107:y-0.425:f0.00:tf11.90:p0.0000:tok-1;15:x0.017:y-0.418:f9.45:tf11.90:p0.0171:tok-1;30:x0.022:y-0.343:f12.67:tf11.90:p0.0217:tok-1;45:x0.022:y-0.216:f10.90:tf11.90:p0.0216:tok-1;60:x0.025:y-0.066:f16.26:tf11.90:p0.0110:tok-1;75:x0.030:y0.083:f22.27:tf19.48:p0.0162:tok-1;90:x0.033:y0.212:f24.23:tf19.48:p0.0191:tok-1;95:x0.032:y0.244:f26.20:tf19.48:p0.0189:tok-1
ensemble_uncertainty_gain,friction_slip_shift,3,2001,0.75,1,0.89583,2.69269,1.40862,0.13821,1.60433,0.02229,0.00000,0.55814,0.06977,6,5,0.61558,-0.16754,0.78550,971.97806,0.39438,0,0:x-0.115:y-0.439:f0.31:tf11.90:p0.0000:tok-1;15:x0.017:y-0.432:f9.45:tf11.90:p0.0172:tok-1;30:x0.020:y-0.357:f11.53:tf11.90:p0.0201:tok-1;45:x0.021:y-0.226:f10.83:tf11.90:p0.0206:tok-1;60:x0.025:y-0.072:f15.25:tf11.90:p0.0111:tok-1;75:x0.027:y0.077:f18.23:tf19.48:p0.0132:tok-1;90:x0.029:y0.207:f20.45:tf19.48:p0.0158:tok-1;95:x0.029:y0.240:f20.24:tf19.48:p0.0159:tok-1
risk_averse_impedance,friction_slip_shift,3,2001,0.75,0,0.87500,3.21938,1.50897,0.16525,1.19962,0.01882,0.00000,0.00000,0.10714,9,5,0.38142,-0.07473,0.56622,972.10617,0.39426,0,0:x-0.114:y-0.422:f0.71:tf11.90:p0.0000:tok-1;15:x0.011:y-0.421:f6.44:tf11.90:p0.0114:tok-1;30:x0.018:y-0.386:f9.85:tf11.90:p0.0180:tok-1;45:x0.018:y-0.310:f8.62:tf11.90:p0.0181:tok-1;60:x0.021:y-0.206:f12.06:tf11.90:p0.0074:tok-1;75:x0.027:y-0.091:f16.72:tf19.48:p0.0131:tok-1;90:x0.029:y0.019:f21.33:tf19.48:p0.0152:tok-1;95:x0.029:y0.051:f19.88:tf19.48:p0.0151:tok-1
conformal_safety_gain,friction_slip_shift,3,2001,0.75,1,0.90625,2.43003,1.55907,0.12473,1.23443,0.02084,0.00000,0.52874,0.10345,9,5,0.57571,-0.15099,0.78742,972.32754,0.39443,0,0:x-0.107:y-0.421:f0.84:tf11.90:p0.0000:tok-1;15:x0.015:y-0.415:f9.39:tf11.90:p0.0152:tok-1;30:x0.019:y-0.345:f9.81:tf11.90:p0.0193:tok-1;45:x0.020:y-0.221:f12.14:tf11.90:p0.0201:tok-1;60:x0.023:y-0.071:f11.05:tf11.90:p0.0091:tok-1;75:x0.027:y0.077:f18.69:tf19.48:p0.0134:tok-1;90:x0.029:y0.208:f20.61:tf19.48:p0.0158:tok-1;95:x0.029:y0.241:f20.22:tf19.48:p0.0158:tok-1
impedance_token_policy_v4,friction_slip_shift,3,2001,0.75,0,0.89583,2.83054,3.01205,0.14529,1.36354,0.02365,0.00000,0.39535,0.09302,8,5,0.84015,-0.11812,0.72220,971.69178,0.39430,69,0:x-0.124:y-0.435:f0.00:tf11.90:p0.0000:tok1;15:x0.023:y-0.429:f12.71:tf11.90:p0.0234:tok6;30:x0.021:y-0.360:f10.83:tf11.90:p0.0212:tok4;45:x0.021:y-0.243:f10.12:tf11.90:p0.0205:tok4;60:x0.022:y-0.112:f11.69:tf11.90:p0.0089:tok4;75:x0.027:y0.018:f19.28:tf19.48:p0.0137:tok4;90:x0.032:y0.145:f25.01:tf19.48:p0.0183:tok5;95:x0.032:y0.184:f24.54:tf19.48:p0.0187:tok5
impedance_token_policy_v5,friction_slip_shift,3,2001,0.75,0,0.90625,2.38603,1.37911,0.12247,1.15706,0.02089,0.00000,0.20690,0.12644,11,5,0.67534,-0.10927,0.67073,971.81660,0.39437,41,0:x-0.107:y-0.418:f0.00:tf11.90:p0.0000:tok1;15:x0.020:y-0.412:f11.60:tf11.90:p0.0201:tok7;30:x0.019:y-0.360:f7.92:tf11.90:p0.0185:tok2;45:x0.019:y-0.269:f10.44:tf11.90:p0.0192:tok4;60:x0.022:y-0.147:f12.77:tf11.90:p0.0083:tok4;75:x0.027:y-0.019:f18.99:tf19.48:p0.0136:tok4;90:x0.029:y0.107:f19.16:tf19.48:p0.0152:tok4;95:x0.028:y0.141:f20.20:tf19.48:p0.0146:tok6
oracle_impedance,friction_slip_shift,3,2001,0.75,1,0.90625,2.50386,3.06199,0.12852,1.27425,0.02277,0.00000,0.56322,0.05747,5,5,0.79810,-0.19820,0.78997,971.93726,0.39425,0,0:x-0.125:y-0.441:f1.46:tf11.90:p0.0000:tok-1;15:x0.020:y-0.431:f11.12:tf11.90:p0.0201:tok-1;30:x0.022:y-0.345:f12.66:tf11.90:p0.0221:tok-1;45:x0.022:y-0.204:f11.88:tf11.90:p0.0223:tok-1;60:x0.023:y-0.048:f13.49:tf11.90:p0.0097:tok-1;75:x0.028:y0.092:f20.21:tf19.48:p0.0149:tok-1;90:x0.031:y0.213:f23.08:tf19.48:p0.0176:tok-1;95:x0.031:y0.244:f21.98:tf19.48:p0.0175:tok-1
gain_scheduled_impedance,friction_slip_shift,3,2002,0.75,1,0.91667,2.10109,1.42793,0.11227,1.31413,0.02570,0.00000,0.55682,0.11364,10,5,0.60949,-0.08355,0.80271,975.43114,0.51038,0,0:x-0.103:y-0.432:f0.00:tf11.43:p0.0000:tok-1;15:x0.023:y-0.421:f10.12:tf11.43:p0.0229:tok-1;30:x0.025:y-0.344:f10.56:tf11.43:p0.0246:tok-1;45:x0.026:y-0.213:f12.13:tf11.43:p0.0257:tok-1;60:x0.026:y-0.061:f13.06:tf11.43:p0.0128:tok-1;75:x0.032:y0.087:f16.92:tf18.71:p0.0181:tok-1;90:x0.031:y0.221:f18.24:tf18.71:p0.0179:tok-1;95:x0.031:y0.254:f20.28:tf18.71:p0.0180:tok-1
adaptive_impedance_control,friction_slip_shift,3,2002,0.75,1,0.92708,2.20546,1.46118,0.11785,1.51897,0.02788,0.00000,0.52809,0.06742,6,5,0.84018,-0.16083,0.77848,976.14968,0.51031,0,0:x-0.110:y-0.433:f0.80:tf11.43:p0.0000:tok-1;15:x0.026:y-0.422:f11.47:tf11.43:p0.0264:tok-1;30:x0.026:y-0.347:f11.34:tf11.43:p0.0259:tok-1;45:x0.027:y-0.221:f10.50:tf11.43:p0.0267:tok-1;60:x0.027:y-0.074:f13.92:tf11.43:p0.0133:tok-1;75:x0.032:y0.070:f19.84:tf18.71:p0.0189:tok-1;90:x0.032:y0.200:f21.31:tf18.71:p0.0185:tok-1;95:x0.032:y0.233:f18.90:tf18.71:p0.0181:tok-1
robust_mpc_impedance,friction_slip_shift,3,2002,0.75,0,0.85417,3.14592,1.21038,0.16810,1.23818,0.02310,0.00000,0.20732,0.04878,4,5,0.33944,-0.03546,0.64144,976.12644,0.51037,0,0:x-0.114:y-0.419:f0.00:tf11.43:p0.0000:tok-1;15:x0.007:y-0.419:f5.55:tf11.43:p0.0067:tok-1;30:x0.021:y-0.381:f9.62:tf11.43:p0.0209:tok-1;45:x0.023:y-0.292:f9.66:tf11.43:p0.0227:tok-1;60:x0.026:y-0.176:f11.96:tf11.43:p0.0120:tok-1;75:x0.030:y-0.049:f16.51:tf18.71:p0.0166:tok-1;90:x0.031:y0.079:f19.53:tf18.71:p0.0171:tok-1;95:x0.030:y0.115:f18.35:tf18.71:p0.0169:tok-1
learned_gain_regressor,friction_slip_shift,3,2002,0.75,1,0.90625,2.70105,1.34211,0.14433,1.65324,0.02567,0.00000,0.56322,0.08046,7,5,0.67821,-0.17237,0.77400,975.83673,0.51034,0,0:x-0.118:y-0.446:f0.00:tf11.43:p0.0000:tok-1;15:x0.019:y-0.436:f9.84:tf11.43:p0.0194:tok-1;30:x0.024:y-0.350:f11.47:tf11.43:p0.0239:tok-1;45:x0.025:y-0.210:f10.85:tf11.43:p0.0253:tok-1;60:x0.026:y-0.060:f12.34:tf11.43:p0.0123:tok-1;75:x0.030:y0.078:f17.17:tf18.71:p0.0169:tok-1;90:x0.031:y0.199:f18.55:tf18.71:p0.0173:tok-1;95:x0.031:y0.230:f19.32:tf18.71:p0.0171:tok-1
random_forest_gain_regressor,friction_slip_shift,3,2002,0.75,1,0.89583,3.19192,1.75430,0.17056,1.59681,0.02566,0.00000,0.48837,0.04651,4,5,0.61103,-0.17766,0.75065,976.09952,0.51029,0,0:x-0.119:y-0.415:f0.00:tf11.43:p0.0000:tok-1;15:x0.016:y-0.412:f8.56:tf11.43:p0.0156:tok-1;30:x0.023:y-0.353:f11.18:tf11.43:p0.0234:tok-1;45:x0.025:y-0.242:f10.87:tf11.43:p0.0254:tok-1;60:x0.028:y-0.105:f16.58:tf11.43:p0.0145:tok-1;75:x0.033:y0.038:f19.71:tf18.71:p0.0190:tok-1;90:x0.033:y0.174:f20.45:tf18.71:p0.0192:tok-1;95:x0.033:y0.209:f20.19:tf18.71:p0.0192:tok-1
hist_gradient_gain_regressor,friction_slip_shift,3,2002,0.75,1,0.89583,3.20788,2.28410,0.17141,1.67267,0.02538,0.00000,0.51163,0.06977,6,5,0.60064,-0.18054,0.75425,975.93187,0.51018,0,0:x-0.117:y-0.428:f0.00:tf11.43:p0.0000:tok-1;15:x0.017:y-0.421:f8.05:tf11.43:p0.0172:tok-1;30:x0.024:y-0.346:f11.76:tf11.43:p0.0243:tok-1;45:x0.025:y-0.220:f10.25:tf11.43:p0.0252:tok-1;60:x0.028:y-0.078:f16.36:tf11.43:p0.0145:tok-1;75:x0.033:y0.058:f20.95:tf18.71:p0.0198:tok-1;90:x0.034:y0.180:f20.60:tf18.71:p0.0202:tok-1;95:x0.034:y0.213:f21.51:tf18.71:p0.0202:tok-1
ensemble_uncertainty_gain,friction_slip_shift,3,2002,0.75,1,0.88542,3.24001,1.45806,0.17313,1.66596,0.02637,0.00000,0.54118,0.04706,4,5,0.60259,-0.17837,0.75728,975.85121,0.51039,0,0:x-0.120:y-0.433:f0.12:tf11.43:p0.0000:tok-1;15:x0.013:y-0.428:f6.32:tf11.43:p0.0130:tok-1;30:x0.023:y-0.357:f9.32:tf11.43:p0.0229:tok-1;45:x0.026:y-0.230:f11.93:tf11.43:p0.0260:tok-1;60:x0.027:y-0.085:f15.00:tf11.43:p0.0135:tok-1;75:x0.030:y0.056:f18.84:tf18.71:p0.0168:tok-1;90:x0.031:y0.183:f18.66:tf18.71:p0.0170:tok-1;95:x0.031:y0.215:f19.37:tf18.71:p0.0171:tok-1
risk_averse_impedance,friction_slip_shift,3,2002,0.75,0,0.87500,3.38407,2.02012,0.18082,1.20046,0.02147,0.00000,0.00000,0.05952,5,5,0.34415,-0.06645,0.53206,976.12802,0.51020,0,0:x-0.110:y-0.431:f1.12:tf11.43:p0.0000:tok-1;15:x0.010:y-0.430:f6.50:tf11.43:p0.0105:tok-1;30:x0.020:y-0.394:f8.53:tf11.43:p0.0198:tok-1;45:x0.021:y-0.318:f9.86:tf11.43:p0.0213:tok-1;60:x0.025:y-0.219:f12.97:tf11.43:p0.0112:tok-1;75:x0.029:y-0.113:f15.59:tf18.71:p0.0157:tok-1;90:x0.030:y-0.009:f18.02:tf18.71:p0.0160:tok-1;95:x0.030:y0.022:f17.74:tf18.71:p0.0161:tok-1
conformal_safety_gain,friction_slip_shift,3,2002,0.75,1,0.89583,2.84413,1.73881,0.15197,1.32538,0.02540,0.00000,0.52326,0.08140,7,5,0.64377,-0.19401,0.75484,974.69575,0.51043,0,0:x-0.125:y-0.426:f0.00:tf11.43:p0.0000:tok-1;15:x0.016:y-0.422:f8.35:tf11.43:p0.0158:tok-1;30:x0.023:y-0.353:f10.57:tf11.43:p0.0231:tok-1;45:x0.025:y-0.229:f11.61:tf11.43:p0.0252:tok-1;60:x0.025:y-0.087:f10.94:tf11.43:p0.0112:tok-1;75:x0.030:y0.053:f17.95:tf18.71:p0.0162:tok-1;90:x0.030:y0.180:f17.97:tf18.71:p0.0169:tok-1;95:x0.030:y0.213:f18.90:tf18.71:p0.0167:tok-1
impedance_token_policy_v4,friction_slip_shift,3,2002,0.75,0,0.90625,2.30595,1.57802,0.12322,1.28902,0.02451,0.00000,0.32184,0.09195,8,5,0.84812,-0.09693,0.70776,974.83415,0.51039,77,0:x-0.115:y-0.438:f0.54:tf11.43:p0.0000:tok1;15:x0.022:y-0.432:f8.49:tf11.43:p0.0220:tok7;30:x0.023:y-0.364:f9.51:tf11.43:p0.0234:tok7;45:x0.023:y-0.253:f10.27:tf11.43:p0.0227:tok5;60:x0.026:y-0.124:f14.17:tf11.43:p0.0121:tok4;75:x0.030:y0.005:f18.28:tf18.71:p0.0170:tok2;90:x0.032:y0.132:f20.57:tf18.71:p0.0189:tok6;95:x0.032:y0.171:f17.80:tf18.71:p0.0184:tok7
impedance_token_policy_v5,friction_slip_shift,3,2002,0.75,0,0.90625,2.75593,2.25311,0.14726,1.20406,0.02244,0.00000,0.00000,0.01149,1,5,0.68854,-0.11328,0.63492,975.90492,0.51035,43,0:x-0.116:y-0.424:f0.00:tf11.43:p0.0000:tok1;15:x0.021:y-0.418:f8.56:tf11.43:p0.0205:tok2;30:x0.021:y-0.365:f8.53:tf11.43:p0.0207:tok2;45:x0.022:y-0.269:f10.47:tf11.43:p0.0220:tok4;60:x0.024:y-0.153:f9.80:tf11.43:p0.0109:tok6;75:x0.030:y-0.041:f17.70:tf18.71:p0.0160:tok4;90:x0.030:y0.075:f17.63:tf18.71:p0.0166:tok4;95:x0.030:y0.110:f18.56:tf18.71:p0.0162:tok6
oracle_impedance,friction_slip_shift,3,2002,0.75,1,0.91667,2.05663,1.43421,0.10989,1.30528,0.02658,0.00000,0.43182,0.13636,12,5,0.81185,-0.18489,0.75819,975.79081,0.51027,0,0:x-0.125:y-0.426:f0.00:tf11.43:p0.0000:tok-1;15:x0.025:y-0.417:f12.66:tf11.43:p0.0251:tok-1;30:x0.026:y-0.339:f12.51:tf11.43:p0.0264:tok-1;45:x0.026:y-0.205:f12.94:tf11.43:p0.0263:tok-1;60:x0.024:y-0.065:f11.15:tf11.43:p0.0109:tok-1;75:x0.032:y0.063:f20.03:tf18.71:p0.0184:tok-1;90:x0.032:y0.183:f20.24:tf18.71:p0.0186:tok-1;95:x0.032:y0.216:f20.63:tf18.71:p0.0187:tok-1
gain_scheduled_impedance,friction_slip_shift,4,2000,0.75,1,0.90625,1.89053,1.15308,0.10926,1.20736,0.02599,0.00000,0.59770,0.18391,16,5,0.61503,-0.06866,0.83694,943.58126,0.36756,0,0:x-0.104:y-0.425:f0.00:tf10.57:p0.0000:tok-1;15:x0.022:y-0.416:f9.81:tf10.57:p0.0219:tok-1;30:x0.026:y-0.340:f12.32:tf10.57:p0.0258:tok-1;45:x0.026:y-0.208:f10.89:tf10.57:p0.0259:tok-1;60:x0.027:y-0.048:f12.76:tf10.57:p0.0135:tok-1;75:x0.033:y0.109:f17.52:tf17.30:p0.0192:tok-1;90:x0.032:y0.249:f17.62:tf17.30:p0.0184:tok-1;95:x0.032:y0.284:f18.10:tf17.30:p0.0182:tok-1
adaptive_impedance_control,friction_slip_shift,4,2000,0.75,1,0.92708,1.71988,1.39315,0.09940,1.42376,0.02683,0.00000,0.56180,0.14607,13,5,0.88312,-0.16096,0.81822,929.83369,0.36747,0,0:x-0.117:y-0.433:f0.00:tf10.57:p0.0000:tok-1;15:x0.026:y-0.423:f10.21:tf10.57:p0.0259:tok-1;30:x0.026:y-0.346:f10.50:tf10.57:p0.0258:tok-1;45:x0.027:y-0.216:f10.51:tf10.57:p0.0267:tok-1;60:x0.028:y-0.059:f14.59:tf10.57:p0.0142:tok-1;75:x0.033:y0.095:f18.05:tf17.30:p0.0198:tok-1;90:x0.032:y0.233:f18.01:tf17.30:p0.0187:tok-1;95:x0.032:y0.267:f17.50:tf17.30:p0.0187:tok-1
robust_mpc_impedance,friction_slip_shift,4,2000,0.75,0,0.84375,3.03472,1.12234,0.17539,1.19017,0.02336,0.00000,0.37037,0.07407,6,5,0.33809,-0.02968,0.66139,938.74573,0.36767,0,0:x-0.116:y-0.421:f0.00:tf10.57:p0.0000:tok-1;15:x0.005:y-0.421:f4.22:tf10.57:p0.0045:tok-1;30:x0.020:y-0.381:f8.12:tf10.57:p0.0205:tok-1;45:x0.022:y-0.291:f9.26:tf10.57:p0.0222:tok-1;60:x0.025:y-0.169:f12.58:tf10.57:p0.0114:tok-1;75:x0.031:y-0.037:f18.40:tf17.30:p0.0177:tok-1;90:x0.031:y0.094:f15.74:tf17.30:p0.0172:tok-1;95:x0.031:y0.132:f16.87:tf17.30:p0.0172:tok-1
